COUNTRY.Name,INDICATOR.Name,FREQUENCY.Name,SCALE.Name,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"South Sudan, Republic of","Gross debt, General government, Percent of GDP",Annual,Units,57.243,125.581,117.592,69.177,42.833,49.284,52.218,39.922,54.814,56.891
"South Sudan, Republic of","Net debt, General government, Domestic currency",Annual,Billions,30.241,169.916,240.03,304.693,272.705,442.399,958.614,1717.719,3664.726,7659.647
"South Sudan, Republic of","Net debt, General government, Percent of GDP",Annual,Units,55.234,124.822,117.088,68.943,42.671,49.169,52.161,39.898,54.799,56.884
"South Sudan, Republic of","Expenditure, General government, Percent of GDP",Annual,Units,33.159,53.817,63.96,48.593,47.926,34.1,44.114,27.555,23.778,23.844
"South Sudan, Republic of","Population, Number",Annual,Millions,11.882,12.231,12.585,12.976,13.378,13.779,14.179,14.59,15.013,15.448
"South Sudan, Republic of","Gross domestic product (GDP), Current prices, Domestic currency",Annual,Billions,54.75,136.127,204.999,441.948,639.088,899.752,1837.782,4305.225,6687.617,13465.466
"South Sudan, Republic of","Gross domestic product (GDP), Current prices, US Dollar",Annual,Billions,15.326,2.899,1.804,3.118,4.044,5.423,5.94,8.037,7.178,5.268
"South Sudan, Republic of","Gross domestic product (GDP), Current prices, Per capita, US Dollar",Annual,Units,1289.835,237.024,143.342,240.32,302.262,393.589,418.969,550.861,478.118,340.986
"South Sudan, Republic of","Gross domestic product (GDP), Current prices, Per capita, Domestic currency",Annual,Units,4607.788,11129.905,16288.583,34059.981,47772.263,65298.086,129615.3,295082.052,445454.087,871640.875
"South Sudan, Republic of","Gross domestic product (GDP), Constant prices, Per capita, Domestic currency",Annual,Units,1698.221,1430.413,1309.565,1242.889,1215.842,1103.775,1129.832,1041.054,1037.354,741.732
"South Sudan, Republic of","Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, Number",Annual,Units,1537.137,1294.732,1185.346,1124.995,1100.513,999.077,1022.662,942.305,938.956,671.375
"South Sudan, Republic of","Gross domestic product (GDP), Deflator, Index",Annual,Units,271.33,778.09,1243.816,2740.388,3929.152,5915.888,11472.087,28344.557,42941.37,117514.245
"South Sudan, Republic of","Gross domestic product (GDP), Current prices, Fiscal year, Domestic currency",Annual,Billions,54.75,136.127,204.999,441.948,639.088,899.752,1837.782,4305.225,6687.617,13465.466
"South Sudan, Republic of","Gross domestic product (GDP), Constant prices, Domestic currency",Annual,Billions,20.178,17.495,16.481,16.127,16.265,15.209,16.02,15.189,15.574,11.459
"South Sudan, Republic of","Gross domestic product (GDP), Constant prices, Percent change, Domestic currency",Annual,Units,-0.231,-13.299,-5.794,-2.149,0.856,-6.494,5.329,-5.186,2.534,-26.424
"South Sudan, Republic of","Gross national savings, Percent of GDP",Annual,Units,13.532,36.944,23.878,22.942,21.815,17.127,51.716,52.797,30.278,18.272
"South Sudan, Republic of","Gross capital formation, Percent of GDP",Annual,Units,11.878,17.342,14.269,11.971,19.736,35.994,61.085,43.551,27.401,14.929
"South Sudan, Republic of","All items, Consumer price index (CPI), Period average",Annual,Units,233.876,1043.213,3265.25,5988.349,8939.902,11084.051,14434.594,13971.202,19586.988,43218.444
"South Sudan, Republic of","All items, Consumer price index (CPI), End-of-period (EoP)",Annual,Units,356.777,1790.066,4536.453,5961.274,7750.776,14548.902,14902.967,12961.137,22067.483,69816.314
"South Sudan, Republic of","All items, Consumer price index (CPI), Percent change, end-of-period (EoP)",Annual,Units,109.856,401.732,153.424,31.408,30.019,87.709,2.434,-13.03,70.259,216.376
"South Sudan, Republic of","All items, Consumer price index (CPI), Percent change, period average",Annual,Units,52.988,346.054,212.999,83.396,49.288,23.984,30.229,-3.21,40.195,120.649
"South Sudan, Republic of","Domestic currency per international dollar in PPP terms, Domestic currency",Annual,Units,8.337,23.682,37.191,59.579,81.967,104.355,126.743,292.309,427.46,1142.499
"South Sudan, Republic of","Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar",Annual,Billions,6.567,5.748,5.512,7.418,7.797,8.622,14.5,14.728,15.645,11.786
"South Sudan, Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar",Annual,Units,552.712,469.974,437.974,571.679,582.824,625.73,1022.662,1009.485,1042.097,762.925
"South Sudan, Republic of","Gross domestic product (GDP), Purchasing power parity (PPP) international dollar, percent of world GDP",Annual,Units,0.006,0.005,0.004,0.006,0.006,0.006,0.009,0.009,0.008,0.006
"São Tomé and Príncipe, Democratic Republic of","Current account balance, US Dollar",Annual,Billions,-0.038,-0.021,-0.05,-0.05,-0.053,-0.053,-0.069,-0.078,-0.084,-0.058
"São Tomé and Príncipe, Democratic Republic of","Current account balance, Percent of GDP",Annual,Units,-14.54,-7.183,-15.291,-12.952,-12.778,-11.193,-13.056,-14.367,-12.34,-7.172
"São Tomé and Príncipe, Democratic Republic of","Revenue, General government, Domestic currency",Annual,Billions,1.965,2.168,2.034,2.081,2.073,2.667,2.639,3.232,3.434,4.752
"São Tomé and Príncipe, Democratic Republic of","Revenue, General government, Percent of GDP",Annual,Units,33.985,33.29,28.823,25.938,22.766,26.121,24.117,25.465,22.157,25.829
"São Tomé and Príncipe, Democratic Republic of","Structural balance, General government, Domestic currency",Annual,Billions,-0.44,-0.326,-0.219,-0.162,-0.006,0.3,-0.166,-0.284,0.17,0.732
"São Tomé and Príncipe, Democratic Republic of","Structural balance, General government, Percent",Annual,Units,-7.6,-5.006,-3.107,-2.023,-0.066,2.94,-1.516,-2.241,1.096,3.978
"São Tomé and Príncipe, Democratic Republic of","Expenditure, General government, Domestic currency",Annual,Billions,2.405,2.494,2.253,2.243,2.079,2.367,2.805,3.516,3.264,4.02
"São Tomé and Príncipe, Democratic Republic of","Net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-0.44,-0.326,-0.219,-0.162,-0.006,0.3,-0.166,-0.284,0.17,0.732
"São Tomé and Príncipe, Democratic Republic of","Net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-7.6,-5.006,-3.107,-2.023,-0.066,2.94,-1.516,-2.241,1.096,3.978
"São Tomé and Príncipe, Democratic Republic of","Primary net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-0.386,-0.292,-0.176,-0.128,0.059,0.336,-0.143,-0.215,0.283,0.926
"São Tomé and Príncipe, Democratic Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-6.67,-4.488,-2.497,-1.599,0.653,3.286,-1.304,-1.692,1.824,5.032
"São Tomé and Príncipe, Democratic Republic of","Gross debt, General government, Domestic currency",Annual,Billions,4.876,5.319,5.273,5.735,6.956,7.224,6.574,7.089,7.852,7.47
"São Tomé and Príncipe, Democratic Republic of","Gross debt, General government, Percent of GDP",Annual,Units,84.318,81.689,74.726,71.493,76.387,70.752,60.08,55.861,50.658,40.602
"São Tomé and Príncipe, Democratic Republic of","Expenditure, General government, Percent of GDP",Annual,Units,41.585,38.296,31.93,27.961,22.832,23.181,25.633,27.705,21.06,21.851
"São Tomé and Príncipe, Democratic Republic of","Population, Number",Annual,Millions,0.196,0.2,0.204,0.209,0.213,0.218,0.223,0.227,0.232,0.237
"São Tomé and Príncipe, Democratic Republic of",Unemployment rate,Annual,Units,13.433,13.416,13.472,,,,,,,
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Current prices, Domestic currency",Annual,Billions,5.783,6.512,7.056,8.022,9.106,10.211,10.942,12.69,15.5,18.398
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Current prices, US Dollar",Annual,Billions,0.262,0.294,0.325,0.387,0.416,0.476,0.529,0.546,0.684,0.812
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Current prices, Per capita, US Dollar",Annual,Units,1335.729,1470.016,1594.356,1851.025,1953.567,2181.87,2370.311,2404.719,2949.403,3424.836
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Current prices, Per capita, Domestic currency",Annual,Units,29507.106,32559.184,34589.854,38383.837,42749.622,46838.404,49067.439,55903.683,66809.991,77630.391
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Constant prices, Per capita, Domestic currency",Annual,Units,17369.908,17903.735,18274.62,18618.374,18634.108,18680.095,18608.222,18316.885,17993.813,17807.953
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, Number",Annual,Units,5326.271,5489.962,5603.69,5709.098,5713.922,5728.024,5705.985,5616.65,5517.584,5460.592
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Deflator, Index",Annual,Units,169.875,181.857,189.278,206.161,229.416,250.74,263.687,305.203,371.294,435.931
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Current prices, Fiscal year, Domestic currency",Annual,Billions,5.783,6.512,7.056,8.022,9.106,10.211,10.942,12.69,15.5,18.398
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Constant prices, Domestic currency",Annual,Billions,3.405,3.581,3.728,3.891,3.969,4.072,4.15,4.158,4.175,4.22
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Constant prices, Percent change, Domestic currency",Annual,Units,1.54,5.177,4.113,4.378,2,2.6,1.9,0.2,0.4,1.1
"São Tomé and Príncipe, Democratic Republic of","Gross national savings, Percent of GDP",Annual,Units,22.503,24.445,14.032,9.782,10.31,7.192,14.993,23.473,9.85,16.1
"São Tomé and Príncipe, Democratic Republic of","Gross capital formation, Percent of GDP",Annual,Units,37.043,31.628,29.323,22.734,23.088,18.385,28.049,37.841,22.189,23.272
"São Tomé and Príncipe, Democratic Republic of","All items, Consumer price index (CPI), Period average",Annual,Units,98.833,104.177,110.104,118.772,127.937,140.5,151.934,179.291,217.272,254.425
"São Tomé and Príncipe, Democratic Republic of","All items, Consumer price index (CPI), End-of-period (EoP)",Annual,Units,100.752,105.913,114.058,124.374,133.918,146.443,160.341,200.717,235.123,271.92
"São Tomé and Príncipe, Democratic Republic of","All items, Consumer price index (CPI), Percent change, end-of-period (EoP)",Annual,Units,4.183,5.123,7.69,9.045,7.674,9.353,9.49,25.181,17.142,15.65
"São Tomé and Príncipe, Democratic Republic of","All items, Consumer price index (CPI), Percent change, period average",Annual,Units,6.13,5.407,5.69,7.873,7.716,9.82,8.138,18.006,21.184,17.1
"São Tomé and Príncipe, Democratic Republic of","Domestic currency per international dollar in PPP terms, Domestic currency",Annual,Units,9.15,9.703,9.922,9.685,9.166,9.128,8.599,9.291,10.91,12.511
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar",Annual,Billions,0.632,0.671,0.711,0.828,0.993,1.119,1.272,1.366,1.421,1.471
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar",Annual,Units,3224.798,3355.49,3486.339,3963.416,4664.053,5131.202,5705.985,6017.083,6123.667,6205.203
"São Tomé and Príncipe, Democratic Republic of","Gross domestic product (GDP), Purchasing power parity (PPP) international dollar, percent of world GDP",Annual,Units,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"São Tomé and Príncipe, Democratic Republic of","Imports of goods, Volume, Percent change",Annual,Units,5.233,4.525,5.447,4.204,3.614,-5.25,11.021,4.439,-1.458,2.045
"São Tomé and Príncipe, Democratic Republic of","Imports of goods and services, Volume, Percent change",Annual,Units,7.772,2.226,5.772,4.251,3.398,-7.114,9.92,5.606,-0.426,2.101
"São Tomé and Príncipe, Democratic Republic of","Exports of goods, Volume, Percent change",Annual,Units,-29.822,25.039,23.406,5.296,-46.686,19.016,15.541,-19.297,7.143,27.171
"São Tomé and Príncipe, Democratic Republic of","Exports of goods and services, Volume, Percent change",Annual,Units,-4.875,5.982,-6.776,6.237,-23.352,-38.453,35.001,-4.383,-2.021,10.53
Suriname,"Current account balance, US Dollar",Annual,Billions,-0.786,-0.161,0.069,-0.119,-0.448,0.26,0.176,0.076,0.147,0.087
Suriname,"Current account balance, Percent of GDP",Annual,Units,-15.341,-4.838,1.929,-2.965,-11.163,8.926,5.717,2.102,3.916,1.766
Suriname,"Revenue, General government, Domestic currency",Annual,Billions,3.781,3.662,5.411,6.234,6.434,7.066,16.01,24.021,34.758,42.617
Suriname,"Revenue, General government, Percent of GDP",Annual,Units,21.59,17.723,20.12,20.903,20.277,18.249,26.361,26.848,25.146,26.073
Suriname,"Structural balance, General government, Domestic currency",Annual,Billions,-1.314,-1.759,-1.703,-1.512,-6.85,-4.678,-3.95,-2.884,0.455,1.762
Suriname,"Structural balance, General government, Percent",Annual,Units,-7.48,-8.014,-6.018,-5.024,-21.489,-10.726,-5.78,-2.98,0.309,1.027
Suriname,"Expenditure, General government, Domestic currency",Annual,Billions,5.105,5.592,7.315,7.799,12.852,11.695,19.465,26.427,36.943,43.556
Suriname,"Net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-1.323,-1.93,-1.904,-1.565,-6.418,-4.629,-3.455,-2.406,-2.185,-0.939
Suriname,"Net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-7.555,-9.34,-7.079,-5.249,-20.225,-11.954,-5.689,-2.689,-1.581,-0.575
Suriname,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-1.074,-1.414,-1.232,-0.735,-5.505,-3.217,-0.329,0.923,1.742,4.613
Suriname,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-6.135,-6.844,-4.582,-2.465,-17.347,-8.309,-0.542,1.031,1.261,2.822
Suriname,"Gross debt, General government, Domestic currency",Annual,Billions,7.212,15.579,19.64,20.466,26.664,56.699,70.344,104.627,124.823,140.046
Suriname,"Gross debt, General government, Percent of GDP",Annual,Units,41.175,75.395,73.029,68.627,84.027,146.436,115.824,116.939,90.305,85.681
Suriname,"Expenditure, General government, Percent of GDP",Annual,Units,29.144,27.063,27.199,26.152,40.502,30.204,32.051,29.537,26.727,26.648
Suriname,"Population, Number",Annual,Millions,0.567,0.576,0.583,0.59,0.598,0.609,0.618,0.628,0.637,0.647
Suriname,Unemployment rate,Annual,Units,7,10,7,9,8.797,11.147,11.2,10.9,10.6,10.3
Suriname,"Gross domestic product (GDP), Current prices, Domestic currency",Annual,Billions,17.515,20.663,26.893,29.822,31.732,38.719,60.734,89.472,138.223,163.45
Suriname,"Gross domestic product (GDP), Current prices, US Dollar",Annual,Billions,5.126,3.317,3.592,3.996,4.016,2.912,3.084,3.631,3.747,4.918
Suriname,"Gross domestic product (GDP), Current prices, Per capita, US Dollar",Annual,Units,9036.203,5762.414,6158.572,6772.07,6715.747,4782.092,4987.986,5784.332,5879.596,7599.512
Suriname,"Gross domestic product (GDP), Current prices, Per capita, Domestic currency",Annual,Units,30873.695,35891.944,46113.302,50536.651,53064.119,63589.209,98237.333,142536.529,216878.088,252588.313
Suriname,"Gross domestic product (GDP), Constant prices, Per capita, Domestic currency",Annual,Units,30873.695,28928.933,29004.117,30083.394,30032.582,24783.088,23814.483,24025.78,24171.365,24511.546
Suriname,"Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, Number",Annual,Units,23724.281,22229.868,22287.641,23116.991,23077.945,19044.074,18299.769,18462.136,18574.008,18835.414
Suriname,"Gross domestic product (GDP), Deflator, Index",Annual,Units,100,124.069,158.989,167.989,176.689,256.583,412.511,593.265,897.252,1030.487
Suriname,"Gross domestic product (GDP), Current prices, Fiscal year, Domestic currency",Annual,Billions,17.515,20.663,26.893,29.822,31.732,38.719,60.734,89.472,138.223,163.45
Suriname,"Gross domestic product (GDP), Constant prices, Domestic currency",Annual,Billions,17.515,16.654,16.915,17.752,17.959,15.09,14.723,15.081,15.405,15.861
Suriname,"Gross domestic product (GDP), Constant prices, Percent change, Domestic currency",Annual,Units,-3.414,-4.912,1.566,4.948,1.168,-15.975,-2.435,2.434,2.148,2.962
Suriname,"Gross national savings, Percent of GDP",Annual,Units,31.981,27.748,32.85,33.866,29.223,37.563,47.282,47.876,50.32,50.606
Suriname,"Gross capital formation, Percent of GDP",Annual,Units,47.321,32.586,30.921,36.832,40.385,28.637,41.565,45.774,46.404,48.84
